,Country Code,Country,Element Code,Element,Item Code,Item,Year,Unit,Value
106,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1961,kcal/capita/day,37.0
107,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1962,kcal/capita/day,36.0
108,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1963,kcal/capita/day,36.0
109,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1964,kcal/capita/day,35.0
110,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1965,kcal/capita/day,36.0
111,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1966,kcal/capita/day,36.0
112,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1967,kcal/capita/day,36.0
113,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1968,kcal/capita/day,36.0
114,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1969,kcal/capita/day,36.0
115,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1970,kcal/capita/day,36.0
116,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1971,kcal/capita/day,34.0
117,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1972,kcal/capita/day,34.0
118,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1973,kcal/capita/day,35.0
119,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1974,kcal/capita/day,35.0
120,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1975,kcal/capita/day,34.0
121,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1976,kcal/capita/day,35.0
122,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1977,kcal/capita/day,36.0
123,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1978,kcal/capita/day,37.0
124,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1979,kcal/capita/day,37.0
125,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1980,kcal/capita/day,38.0
126,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1981,kcal/capita/day,37.0
127,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1982,kcal/capita/day,38.0
128,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1983,kcal/capita/day,38.0
129,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1984,kcal/capita/day,37.0
130,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1985,kcal/capita/day,37.0
131,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1986,kcal/capita/day,35.0
132,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1987,kcal/capita/day,34.0
133,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1988,kcal/capita/day,33.0
134,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1989,kcal/capita/day,33.0
135,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1990,kcal/capita/day,33.0
136,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1991,kcal/capita/day,34.0
137,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1992,kcal/capita/day,34.0
138,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1993,kcal/capita/day,33.0
139,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1994,kcal/capita/day,31.0
140,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1995,kcal/capita/day,30.0
141,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1996,kcal/capita/day,29.0
142,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1997,kcal/capita/day,29.0
143,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1998,kcal/capita/day,29.0
144,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,1999,kcal/capita/day,30.0
145,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2000,kcal/capita/day,31.0
146,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2001,kcal/capita/day,29.0
147,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2002,kcal/capita/day,30.0
148,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2003,kcal/capita/day,30.0
149,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2004,kcal/capita/day,31.0
150,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2005,kcal/capita/day,32.0
151,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2006,kcal/capita/day,33.0
152,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2007,kcal/capita/day,33.0
153,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2008,kcal/capita/day,33.0
154,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2009,kcal/capita/day,32.0
155,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2010,kcal/capita/day,32.0
156,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2011,kcal/capita/day,32.0
157,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2012,kcal/capita/day,32.0
158,5100,Africa,664,Food supply (kcal/capita/day),2731,Bovine Meat,2013,kcal/capita/day,32.0
371,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1961,kcal/capita/day,6.0
372,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1962,kcal/capita/day,6.0
373,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1963,kcal/capita/day,6.0
374,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1964,kcal/capita/day,6.0
375,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1965,kcal/capita/day,6.0
376,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1966,kcal/capita/day,6.0
377,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1967,kcal/capita/day,6.0
378,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1968,kcal/capita/day,6.0
379,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1969,kcal/capita/day,6.0
380,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1970,kcal/capita/day,6.0
381,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1971,kcal/capita/day,6.0
382,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1972,kcal/capita/day,6.0
383,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1973,kcal/capita/day,6.0
384,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1974,kcal/capita/day,6.0
385,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1975,kcal/capita/day,6.0
386,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1976,kcal/capita/day,6.0
387,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1977,kcal/capita/day,6.0
388,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1978,kcal/capita/day,6.0
389,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1979,kcal/capita/day,6.0
390,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1980,kcal/capita/day,6.0
391,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1981,kcal/capita/day,6.0
392,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1982,kcal/capita/day,6.0
393,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1983,kcal/capita/day,6.0
394,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1984,kcal/capita/day,6.0
395,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1985,kcal/capita/day,6.0
396,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1986,kcal/capita/day,6.0
397,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1987,kcal/capita/day,6.0
398,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1988,kcal/capita/day,6.0
399,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1989,kcal/capita/day,6.0
400,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1990,kcal/capita/day,6.0
401,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1991,kcal/capita/day,6.0
402,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1992,kcal/capita/day,6.0
403,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1993,kcal/capita/day,6.0
404,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1994,kcal/capita/day,6.0
405,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1995,kcal/capita/day,7.0
406,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1996,kcal/capita/day,6.0
407,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1997,kcal/capita/day,6.0
408,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1998,kcal/capita/day,6.0
409,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,1999,kcal/capita/day,7.0
410,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2000,kcal/capita/day,7.0
411,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2001,kcal/capita/day,7.0
412,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2002,kcal/capita/day,7.0
413,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2003,kcal/capita/day,8.0
414,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2004,kcal/capita/day,8.0
415,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2005,kcal/capita/day,8.0
416,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2006,kcal/capita/day,8.0
417,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2007,kcal/capita/day,8.0
418,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2008,kcal/capita/day,8.0
419,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2009,kcal/capita/day,7.0
420,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2010,kcal/capita/day,8.0
421,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2011,kcal/capita/day,7.0
422,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2012,kcal/capita/day,7.0
423,5100,Africa,664,Food supply (kcal/capita/day),2741,Cheese,2013,kcal/capita/day,7.0
636,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1961,kcal/capita/day,0.0
637,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1962,kcal/capita/day,0.0
638,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1963,kcal/capita/day,0.0
639,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1964,kcal/capita/day,0.0
640,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1965,kcal/capita/day,0.0
641,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1966,kcal/capita/day,0.0
642,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1967,kcal/capita/day,0.0
643,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1968,kcal/capita/day,0.0
644,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1969,kcal/capita/day,0.0
645,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1970,kcal/capita/day,0.0
646,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1971,kcal/capita/day,0.0
647,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1972,kcal/capita/day,0.0
648,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1973,kcal/capita/day,0.0
649,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1974,kcal/capita/day,0.0
650,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1975,kcal/capita/day,0.0
651,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1976,kcal/capita/day,0.0
652,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1977,kcal/capita/day,0.0
653,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1978,kcal/capita/day,0.0
654,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1979,kcal/capita/day,0.0
655,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1980,kcal/capita/day,0.0
656,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1981,kcal/capita/day,0.0
657,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1982,kcal/capita/day,0.0
658,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1983,kcal/capita/day,0.0
659,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1984,kcal/capita/day,0.0
660,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1985,kcal/capita/day,0.0
661,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1986,kcal/capita/day,0.0
662,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1987,kcal/capita/day,0.0
663,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1988,kcal/capita/day,0.0
664,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1989,kcal/capita/day,0.0
665,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1990,kcal/capita/day,0.0
666,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1991,kcal/capita/day,0.0
667,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1992,kcal/capita/day,0.0
668,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1993,kcal/capita/day,0.0
669,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1994,kcal/capita/day,0.0
670,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1995,kcal/capita/day,0.0
671,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1996,kcal/capita/day,0.0
672,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1997,kcal/capita/day,0.0
673,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1998,kcal/capita/day,0.0
674,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,1999,kcal/capita/day,0.0
675,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2000,kcal/capita/day,0.0
676,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2001,kcal/capita/day,0.0
677,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2002,kcal/capita/day,0.0
678,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2003,kcal/capita/day,0.0
679,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2004,kcal/capita/day,0.0
680,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2005,kcal/capita/day,0.0
681,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2006,kcal/capita/day,0.0
682,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2007,kcal/capita/day,0.0
683,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2008,kcal/capita/day,0.0
684,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2009,kcal/capita/day,0.0
685,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2010,kcal/capita/day,0.0
686,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2011,kcal/capita/day,0.0
687,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2012,kcal/capita/day,0.0
688,5100,Africa,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,kcal/capita/day,0.0
901,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1961,kcal/capita/day,4.0
902,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1962,kcal/capita/day,4.0
903,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1963,kcal/capita/day,4.0
904,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1964,kcal/capita/day,4.0
905,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1965,kcal/capita/day,5.0
906,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1966,kcal/capita/day,5.0
907,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1967,kcal/capita/day,5.0
908,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1968,kcal/capita/day,5.0
909,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1969,kcal/capita/day,5.0
910,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1970,kcal/capita/day,5.0
911,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1971,kcal/capita/day,5.0
912,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1972,kcal/capita/day,5.0
913,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1973,kcal/capita/day,5.0
914,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1974,kcal/capita/day,5.0
915,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1975,kcal/capita/day,6.0
916,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1976,kcal/capita/day,6.0
917,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1977,kcal/capita/day,6.0
918,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1978,kcal/capita/day,6.0
919,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1979,kcal/capita/day,6.0
920,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1980,kcal/capita/day,6.0
921,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1981,kcal/capita/day,7.0
922,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1982,kcal/capita/day,7.0
923,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1983,kcal/capita/day,7.0
924,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1984,kcal/capita/day,7.0
925,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1985,kcal/capita/day,7.0
926,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1986,kcal/capita/day,7.0
927,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1987,kcal/capita/day,7.0
928,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1988,kcal/capita/day,7.0
929,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1989,kcal/capita/day,7.0
930,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1990,kcal/capita/day,8.0
931,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1991,kcal/capita/day,8.0
932,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1992,kcal/capita/day,7.0
933,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1993,kcal/capita/day,7.0
934,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1994,kcal/capita/day,7.0
935,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1995,kcal/capita/day,7.0
936,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1996,kcal/capita/day,7.0
937,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1997,kcal/capita/day,7.0
938,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1998,kcal/capita/day,7.0
939,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,1999,kcal/capita/day,8.0
940,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2000,kcal/capita/day,7.0
941,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2001,kcal/capita/day,8.0
942,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2002,kcal/capita/day,8.0
943,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2003,kcal/capita/day,8.0
944,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2004,kcal/capita/day,8.0
945,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2005,kcal/capita/day,8.0
946,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2006,kcal/capita/day,8.0
947,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2007,kcal/capita/day,8.0
948,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2008,kcal/capita/day,8.0
949,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2009,kcal/capita/day,8.0
950,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2010,kcal/capita/day,8.0
951,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2011,kcal/capita/day,9.0
952,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2012,kcal/capita/day,10.0
953,5100,Africa,664,Food supply (kcal/capita/day),2744,Eggs,2013,kcal/capita/day,9.0
1166,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1961,kcal/capita/day,2.0
1167,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1962,kcal/capita/day,2.0
1168,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1963,kcal/capita/day,2.0
1169,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1964,kcal/capita/day,2.0
1170,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1965,kcal/capita/day,2.0
1171,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1966,kcal/capita/day,2.0
1172,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1967,kcal/capita/day,2.0
1173,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1968,kcal/capita/day,2.0
1174,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1969,kcal/capita/day,2.0
1175,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1970,kcal/capita/day,2.0
1176,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1971,kcal/capita/day,2.0
1177,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1972,kcal/capita/day,2.0
1178,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1973,kcal/capita/day,2.0
1179,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1974,kcal/capita/day,2.0
1180,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1975,kcal/capita/day,2.0
1181,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1976,kcal/capita/day,2.0
1182,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1977,kcal/capita/day,2.0
1183,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1978,kcal/capita/day,2.0
1184,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1979,kcal/capita/day,2.0
1185,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1980,kcal/capita/day,2.0
1186,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1981,kcal/capita/day,2.0
1187,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1982,kcal/capita/day,2.0
1188,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1983,kcal/capita/day,2.0
1189,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1984,kcal/capita/day,2.0
1190,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1985,kcal/capita/day,2.0
1191,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1986,kcal/capita/day,2.0
1192,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1987,kcal/capita/day,2.0
1193,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1988,kcal/capita/day,2.0
1194,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1989,kcal/capita/day,2.0
1195,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1990,kcal/capita/day,2.0
1196,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1991,kcal/capita/day,2.0
1197,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1992,kcal/capita/day,2.0
1198,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1993,kcal/capita/day,2.0
1199,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1994,kcal/capita/day,2.0
1200,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1995,kcal/capita/day,2.0
1201,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1996,kcal/capita/day,2.0
1202,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1997,kcal/capita/day,2.0
1203,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1998,kcal/capita/day,2.0
1204,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,1999,kcal/capita/day,2.0
1205,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2000,kcal/capita/day,2.0
1206,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2001,kcal/capita/day,2.0
1207,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2002,kcal/capita/day,2.0
1208,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2003,kcal/capita/day,2.0
1209,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2004,kcal/capita/day,2.0
1210,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2005,kcal/capita/day,2.0
1211,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2006,kcal/capita/day,2.0
1212,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2007,kcal/capita/day,2.0
1213,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2008,kcal/capita/day,2.0
1214,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2009,kcal/capita/day,1.0
1215,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2010,kcal/capita/day,2.0
1216,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2011,kcal/capita/day,1.0
1217,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2012,kcal/capita/day,1.0
1218,5100,Africa,664,Food supply (kcal/capita/day),2745,Honey,2013,kcal/capita/day,1.0
1378,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1961,kcal/capita/day,14.0
1379,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1962,kcal/capita/day,13.0
1380,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1963,kcal/capita/day,13.0
1381,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1964,kcal/capita/day,13.0
1382,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1965,kcal/capita/day,13.0
1383,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1966,kcal/capita/day,14.0
1384,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1967,kcal/capita/day,13.0
1385,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1968,kcal/capita/day,14.0
1386,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1969,kcal/capita/day,14.0
1387,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1970,kcal/capita/day,14.0
1388,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1971,kcal/capita/day,14.0
1389,5100,Africa,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,1972,kcal/capita/day,13.0
